X,Y,TSEVENT_ID,YEAR,DATE_STRIN,LATITUDE,LONGITUDE,LOCATION_N,AREA,COUNTRY,REGION_COD,EVENT_RE_1
-169.62495,-14.1758,4440,2009,9/29/09,-14.1758,-169.62495,"OLOSEGA VILLAGE, OLOSEGA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-169.62153,-14.18057,4440,2009,9/29/09,-14.18057,-169.62153,"OLOSEGA VILLAGE, OLOSEGA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-169.64667,-14.17193,4440,2009,9/29/09,-14.17193,-169.64667,"BEFORE OFU AIRPORT, OFU ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-169.66937,-14.18476,4440,2009,9/29/09,-14.18476,-169.66937,"OFU AIRPORT, OFU ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-169.68077,-14.16628,4440,2009,9/29/09,-14.16628,-169.68077,"OFU VILLAGE, OFU ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-169.68165,-14.16306,4440,2009,9/29/09,-14.16306,-169.68165,"OFU VILLAGE, OFU ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-169.68022,-14.16842,4440,2009,9/29/09,-14.16842,-169.68022,"OFU VILLAGE, OFU ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-169.67908,-14.16993,4440,2009,9/29/09,-14.16993,-169.67908,"OFU VILLAGE, OFU ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-169.67851,-14.17155,4440,2009,9/29/09,-14.17155,-169.67851,"OFU VILLAGE, OFU ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-157.473,1.984,4440,2009,9/29/09,1.984,-157.473,"CHRISTMAS ISLAND, LINE ISLANDS", ,KIRIBATI,81,"E Coast Australia, New Zealand, South Pacific Is."
-139.0347,-9.8049,4440,2009,9/29/09,-9.8049,-139.0347,"HIVA OA ISLAND, MARQUESAS ISLANDS", ,FRENCH POLYNESIA,81,"E Coast Australia, New Zealand, South Pacific Is."
-134.969,-23.1203,4440,2009,9/29/09,-23.1203,-134.969,"RIKITEA, MANGAREVA ISLAND", ,FRENCH POLYNESIA,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.66428,-14.27178,4440,2009,9/29/09,-14.27178,-170.66428,"ANUA, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-109.45,-27.15,4440,2009,9/29/09,-27.15,-109.45,EASTER ISLAND,ISLA DE PASCUA,CHILE,89,"E Coast Australia, New Zealand, South Pacific Is."
-170.69309,-14.27106,4440,2009,9/29/09,-14.27106,-170.69309,"ANUA, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.69332,-14.27092,4440,2009,9/29/09,-14.27092,-170.69332,"ANUA, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.6932,-14.27085,4440,2009,9/29/09,-14.27085,-170.6932,"ANUA, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.69135,-14.27151,4440,2009,9/29/09,-14.27151,-170.69135,"ANUA, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.69115,-14.27136,4440,2009,9/29/09,-14.27136,-170.69115,"ANUA, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.69091,-14.27114,4440,2009,9/29/09,-14.27114,-170.69091,"ANUA, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.69076,-14.2711,4440,2009,9/29/09,-14.2711,-170.69076,"ANUA, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.69007,-14.27125,4440,2009,9/29/09,-14.27125,-170.69007,"ANUA, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.67819,-14.26754,4440,2009,9/29/09,-14.26754,-170.67819,"LELOALOA, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.66275,-14.28775,4440,2009,9/29/09,-14.28775,-170.66275,"TAFANANAI, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.65287,-14.28759,4440,2009,9/29/09,-14.28759,-170.65287,"LAULI'ITUAI, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.63186,-14.28076,4440,2009,9/29/09,-14.28076,-170.63186,"AVAIO, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.62253,-14.27166,4440,2009,9/29/09,-14.27166,-170.62253,"AMAUA, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.61413,-14.26789,4440,2009,9/29/09,-14.26789,-170.61413,"FAGA'ITUA, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.61541,-14.2683,4440,2009,9/29/09,-14.2683,-170.61541,"FAGA'ITUA, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.61412,-14.26721,4440,2009,9/29/09,-14.26721,-170.61412,"FAGA'ITUA, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.61412,-14.26721,4440,2009,9/29/09,-14.26721,-170.61412,"FAGA'ITUA, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.60434,-14.27417,4440,2009,9/29/09,-14.27417,-170.60434,"ALOFAU, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.60401,-14.27401,4440,2009,9/29/09,-14.27401,-170.60401,"ALOFAU, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.58393,-14.27342,4440,2009,9/29/09,-14.27342,-170.58393,"AMOULI, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.58193,-14.25197,4440,2009,9/29/09,-14.25197,-170.58193,"ONENOA, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.56382,-14.25625,4440,2009,9/29/09,-14.25625,-170.56382,"TULA, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.5639,-14.2561,4440,2009,9/29/09,-14.2561,-170.5639,"TULA, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.56419,-14.25582,4440,2009,9/29/09,-14.25582,-170.56419,"TULA, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.56463,-14.25388,4440,2009,9/29/09,-14.25388,-170.56463,"TULA, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.689,-14.2766,4442,2009,10/7/09,-14.2766,-170.689,"PAGO PAGO, AMERICAN SAMOA",AS,USA TERRITORY,81,"New Caledonia, New Guinea, Solomon Is., Vanuatu"
-149.5726,-17.5331,4442,2009,10/7/09,-17.5331,-149.5726,"PAPEETE, TAHITI", ,FRENCH POLYNESIA,81,"New Caledonia, New Guinea, Solomon Is., Vanuatu"
-170.65398,-14.25758,4440,2009,9/29/09,-14.25758,-170.65398,"AFONO, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.61484,-14.26817,4440,2009,9/29/09,-14.26817,-170.61484,"FAGA'ITUA, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.58109,-14.25165,4440,2009,9/29/09,-14.25165,-170.58109,"ONENOA, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.56648,-14.25334,4440,2009,9/29/09,-14.25334,-170.56648,"TULA, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.56624,-14.25331,4440,2009,9/29/09,-14.25331,-170.56624,"TULA, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.56599,-14.25328,4440,2009,9/29/09,-14.25328,-170.56599,"TULA, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.56578,-14.25326,4440,2009,9/29/09,-14.25326,-170.56578,"TULA, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.56564,-14.25312,4440,2009,9/29/09,-14.25312,-170.56564,"TULA, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.56501,-14.25292,4440,2009,9/29/09,-14.25292,-170.56501,"TULA, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.56442,-14.25283,4440,2009,9/29/09,-14.25283,-170.56442,"TULA, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.56389,-14.25605,4440,2009,9/29/09,-14.25605,-170.56389,"TULA 2, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.5831,-14.27287,4440,2009,9/29/09,-14.27287,-170.5831,"AMOULI, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-169.6332,-14.16863,4440,2009,9/29/09,-14.16863,-169.6332,"OFU IS. BRIDGE, OFU ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-169.63387,-14.16764,4440,2009,9/29/09,-14.16764,-169.63387,"OFU IS. BRIDGE, OFU ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-169.63644,-14.16676,4440,2009,9/29/09,-14.16676,-169.63644,"OFU IS. ROAD, OFU ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-169.63533,-14.16685,4440,2009,9/29/09,-14.16685,-169.63533,"OFU IS. ROAD, OFU ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-169.63447,-14.16724,4440,2009,9/29/09,-14.16724,-169.63447,"OFU IS. ROAD, OFU ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-169.63129,-14.16885,4440,2009,9/29/09,-14.16885,-169.63129,"OLOSEGA IS. ROAD, OLOSEGA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-134.969,-23.1203,4312,2009,3/19/09,-23.1203,-134.969,"RIKITEA, MANGAREVA ISLAND", ,FRENCH POLYNESIA,81,"E Coast Australia, New Zealand, South Pacific Is."
-90.3117,-0.7533,4312,2009,3/19/09,-0.7533,-90.3117,"SANTA CRUZ I., GALAPAGOS ISLANDS", ,ECUADOR,89,"E Coast Australia, New Zealand, South Pacific Is."
-169.6308,-14.16865,4440,2009,9/29/09,-14.16865,-169.6308,"OLOSEGA IS. ROAD, OLOSEGA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.6309,-14.25386,4440,2009,9/29/09,-14.25386,-170.6309,"MASEFAU, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-77.1668,-12.069,4312,2009,3/19/09,-12.069,-77.1668,CALLAO, ,PERU,89,"E Coast Australia, New Zealand, South Pacific Is."
-170.63095,-14.2535,4440,2009,9/29/09,-14.2535,-170.63095,"MASEFAU, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-139.0347,-9.8049,4312,2009,3/19/09,-9.8049,-139.0347,"HIVA OA ISLAND, MARQUESAS ISLANDS", ,FRENCH POLYNESIA,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.63105,-14.25341,4440,2009,9/29/09,-14.25341,-170.63105,"MASEFAU, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-140.0958,-8.9148,4312,2009,3/19/09,-8.9148,-140.0958,"NUKU HIVA ISLAND, MARQUESAS ISLANDS", ,FRENCH POLYNESIA,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.63209,-14.25585,4440,2009,9/29/09,-14.25585,-170.63209,"MASEFAU, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.62994,-14.25766,4440,2009,9/29/09,-14.25766,-170.62994,"MASEFAU, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.63047,-14.25748,4440,2009,9/29/09,-14.25748,-170.63047,"MASEFAU, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.65397,-14.25733,4440,2009,9/29/09,-14.25733,-170.65397,"AFONO, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.65151,-14.25992,4440,2009,9/29/09,-14.25992,-170.65151,"AFONO, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.65863,-14.25322,4440,2009,9/29/09,-14.25322,-170.65863,"AMALAU, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.67203,-14.24429,4440,2009,9/29/09,-14.24429,-170.67203,"VATIA, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-169.921,-19.053,4312,2009,3/19/09,-19.053,-169.921,NIUE, ,NIUE,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.67584,-14.2481,4440,2009,9/29/09,-14.2481,-170.67584,"VATIA, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.67587,-14.24693,4440,2009,9/29/09,-14.24693,-170.67587,"VATIA, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-159.783,-21.2,4312,2009,3/19/09,-21.2,-159.783,RAROTONGA, ,COOK ISLANDS,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.59771,-14.25692,4440,2009,9/29/09,-14.25692,-170.59771,"SAILELE, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.606,-14.25914,4440,2009,9/29/09,-14.25914,-170.606,"MASAUSI, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.61082,-14.26974,4440,2009,9/29/09,-14.26974,-170.61082,"FAGA'ITUA, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.56548,-14.2538,4440,2009,9/29/09,-14.2538,-170.56548,"TULA, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.56502,-14.25279,4440,2009,9/29/09,-14.25279,-170.56502,"TULA, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.56236,-14.25954,4440,2009,9/29/09,-14.25954,-170.56236,"ALAO, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.57093,-14.27125,4440,2009,9/29/09,-14.27125,-170.57093,"AUASI, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.67457,-14.25152,4440,2009,9/29/09,-14.25152,-170.67457,"VATIA, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.69218,-14.27608,4440,2009,9/29/09,-14.27608,-170.69218,"PAGO PAGO, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.69218,-14.27608,4440,2009,9/29/09,-14.27608,-170.69218,"UTULEI, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.69218,-14.27608,4440,2009,9/29/09,-14.27608,-170.69218,"FAGA'ALU, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-149.5726,-17.5331,4440,2009,9/29/09,-17.5331,-149.5726,"PAPEETE, TAHITI", ,FRENCH POLYNESIA,81,"E Coast Australia, New Zealand, South Pacific Is."
-158.037,-9.008,4440,2009,9/29/09,-9.008,-158.037,PENRHYN, ,COOK ISLANDS,81,"E Coast Australia, New Zealand, South Pacific Is."
-159.783,-21.2,4440,2009,9/29/09,-21.2,-159.783,RAROTONGA, ,COOK ISLANDS,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.689,-14.2766,4440,2009,9/29/09,-14.2766,-170.689,"PAGO PAGO, AMERICAN SAMOA",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.689,-14.2766,4312,2009,3/19/09,-14.2766,-170.689,"PAGO PAGO, AMERICAN SAMOA",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-90.283,-0.433,4312,2009,3/19/09,-0.433,-90.283,"BALTRA ISLAND, GALAPAGOS ISLANDS", ,ECUADOR,89,"E Coast Australia, New Zealand, South Pacific Is."
-80.9,-2.23,4312,2009,3/19/09,-2.23,-80.9,LA LIBERTAD, ,ECUADOR,89,"E Coast Australia, New Zealand, South Pacific Is."
-169.504,-14.249,4440,2009,9/29/09,-14.249,-169.504,"FAGAMOLA, AMERICAN SAMOA",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.58,-14.257,4440,2009,9/29/09,-14.257,-170.58,"ONENOA, AMERICAN SAMOA",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.583,-14.278,4440,2009,9/29/09,-14.278,-170.583,"AMOULI, AMERICAN SAMOA",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.612,-14.28,4440,2009,9/29/09,-14.28,-170.612,"FAGAITUA, AMERICAN SAMOA",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.60446,-14.27412,4440,2009,9/29/09,-14.27412,-170.60446,"ALOFAU, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.65851,-14.25311,4440,2009,9/29/09,-14.25311,-170.65851,"AMALAU, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.56045,-14.28631,4440,2009,9/29/09,-14.28631,-170.56045,"AUNU'U, AUNU'U ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.55589,-14.28805,4440,2009,9/29/09,-14.28805,-170.55589,"AUNU'U, AUNU'U ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.58514,-14.26045,4440,2009,9/29/09,-14.26045,-170.58514,"AOA, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.58926,-14.26212,4440,2009,9/29/09,-14.26212,-170.58926,"AOA, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.69312,-14.30599,4440,2009,9/29/09,-14.30599,-170.69312,"FAGANEANEA, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.6892,-14.30157,4440,2009,9/29/09,-14.30157,-170.6892,"FAGANEANEA, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.68415,-14.29858,4440,2009,9/29/09,-14.29858,-170.68415,"MATUU, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.67785,-14.29722,4440,2009,9/29/09,-14.29722,-170.67785,"FATUMAFUTI, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.68416,-14.29133,4440,2009,9/29/09,-14.29133,-170.68416,"FAGAALU, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.65342,-14.25863,4440,2009,9/29/09,-14.25863,-170.65342,"AFONO, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.65349,-14.25881,4440,2009,9/29/09,-14.25881,-170.65349,"AFONO, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.6536,-14.25893,4440,2009,9/29/09,-14.25893,-170.6536,"AFONO, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.65293,-14.25917,4440,2009,9/29/09,-14.25917,-170.65293,"AFONO, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.65305,-14.25946,4440,2009,9/29/09,-14.25946,-170.65305,"AFONO, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.65263,-14.25927,4440,2009,9/29/09,-14.25927,-170.65263,"AFONO, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.65276,-14.25996,4440,2009,9/29/09,-14.25996,-170.65276,"AFONO, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.65226,-14.25944,4440,2009,9/29/09,-14.25944,-170.65226,"AFONO, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.65243,-14.26028,4440,2009,9/29/09,-14.26028,-170.65243,"AFONO, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.6539,-14.25778,4440,2009,9/29/09,-14.25778,-170.6539,"AFONO, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.69218,-14.27608,4440,2009,9/29/09,-14.27608,-170.69218,"LEONE 5, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.69218,-14.27608,4440,2009,9/29/09,-14.27608,-170.69218,"LEONE 6, TUTUILA ISLAND",AS,USA TERRITORY,81,"E Coast Australia, New Zealand, South Pacific Is."
-170.689,-14.2766,3647,2009,1/3/09,-14.2766,-170.689,"PAGO PAGO, AMERICAN SAMOA",AS,USA TERRITORY,81,Indonesia (Pacific Ocean) and Malaysia
-123.711,38.914,3647,2009,1/3/09,38.914,-123.711,"ARENA COVE, CA",CA,USA,88,Indonesia (Pacific Ocean) and Malaysia
-120.755,35.17666,3647,2009,1/3/09,35.17666,-120.755,"PORT SAN LUIS, CA",CA,USA,88,Indonesia (Pacific Ocean) and Malaysia
-123.711,38.914,3691,2009,1/15/09,38.914,-123.711,"ARENA COVE, CA",CA,USA,88,Kamchatka and Kuril Islands
-124.497,42.737,3691,2009,1/15/09,42.737,-124.497,"PORT ORFORD, OR",OR,USA,88,Kamchatka and Kuril Islands
-122.02,36.97,4440,2009,9/29/09,36.97,-122.02,"SANTA CRUZ, CA",CA,USA,88,"E Coast Australia, New Zealand, South Pacific Is."
-120.755,35.17666,4442,2009,10/7/09,35.17666,-120.755,"PORT SAN LUIS, CA",CA,USA,88,"New Caledonia, New Guinea, Solomon Is., Vanuatu"
-122.975,37.997,4440,2009,9/29/09,37.997,-122.975,"POINT REYES, CA",CA,USA,88,"E Coast Australia, New Zealand, South Pacific Is."
-119.69,34.4803,4440,2009,9/29/09,34.4803,-119.69,"SANTA BARBARA, CA",CA,USA,88,"E Coast Australia, New Zealand, South Pacific Is."
-118.272,33.719,4440,2009,9/29/09,33.719,-118.272,"LOS ANGELES, CA",CA,USA,88,"E Coast Australia, New Zealand, South Pacific Is."
-118.5,34.008,4440,2009,9/29/09,34.008,-118.5,"SANTA MONICA, CA",CA,USA,88,"E Coast Australia, New Zealand, South Pacific Is."
-123.912,45.555,4440,2009,9/29/09,45.555,-123.912,"GARIBALDI, OR",OR,USA,88,"E Coast Australia, New Zealand, South Pacific Is."
-124.637,47.909,4440,2009,9/29/09,47.909,-124.637,"LA PUSH, WA",WA,USA,88,"E Coast Australia, New Zealand, South Pacific Is."
-125.913,49.153,4440,2009,9/29/09,49.153,-125.913,"TOFINO, BRITISH COLUMBIA",BC,CANADA,88,"E Coast Australia, New Zealand, South Pacific Is."
-124.11,46.908,4440,2009,9/29/09,46.908,-124.11,"WESTPORT, WA",WA,USA,88,"E Coast Australia, New Zealand, South Pacific Is."
-124.612,48.367,4440,2009,9/29/09,48.367,-124.612,"NEAH BAY, WA",WA,USA,88,"E Coast Australia, New Zealand, South Pacific Is."
-123.44,48.125,4440,2009,9/29/09,48.125,-123.44,"PORT ANGELES, WA",WA,USA,88,"E Coast Australia, New Zealand, South Pacific Is."
-118.176,47.896,4443,2009,8/25/09,47.896,-118.176,"PORCUPINE BAY CAMPGROUND, WA",WA,USA,88,West Coast of North and Central America
-124.192,43.352,4440,2009,9/29/09,43.352,-124.192,"CHARLESTON, OR",OR,USA,88,"E Coast Australia, New Zealand, South Pacific Is."
-124.497,42.737,4440,2009,9/29/09,42.737,-124.497,"PORT ORFORD, OR",OR,USA,88,"E Coast Australia, New Zealand, South Pacific Is."
-124.043,44.625,4440,2009,9/29/09,44.625,-124.043,"SOUTH BEACH, OR",OR,USA,88,"E Coast Australia, New Zealand, South Pacific Is."
-124.184,41.7456,4440,2009,9/29/09,41.7456,-124.184,"CRESCENT CITY, CA",CA,USA,88,"E Coast Australia, New Zealand, South Pacific Is."
-123.711,38.914,4440,2009,9/29/09,38.914,-123.711,"ARENA COVE, CA",CA,USA,88,"E Coast Australia, New Zealand, South Pacific Is."
-120.755,35.17666,4440,2009,9/29/09,35.17666,-120.755,"PORT SAN LUIS, CA",CA,USA,88,"E Coast Australia, New Zealand, South Pacific Is."
-122.465,37.807,4440,2009,9/29/09,37.807,-122.465,"SAN FRANCISCO, CA",CA,USA,88,"E Coast Australia, New Zealand, South Pacific Is."
-121.888,36.605,4440,2009,9/29/09,36.605,-121.888,"MONTEREY, CA",CA,USA,88,"E Coast Australia, New Zealand, South Pacific Is."
-119.69,34.4803,4442,2009,10/7/09,34.4803,-119.69,"SANTA BARBARA, CA",CA,USA,88,"New Caledonia, New Guinea, Solomon Is., Vanuatu"
-118.5,34.008,4442,2009,10/7/09,34.008,-118.5,"SANTA MONICA, CA",CA,USA,88,"New Caledonia, New Guinea, Solomon Is., Vanuatu"
-124.043,44.625,4442,2009,10/7/09,44.625,-124.043,"SOUTH BEACH, OR",OR,USA,88,"New Caledonia, New Guinea, Solomon Is., Vanuatu"
-125.913,49.153,4442,2009,10/7/09,49.153,-125.913,"TOFINO, BRITISH COLUMBIA",BC,CANADA,88,"New Caledonia, New Guinea, Solomon Is., Vanuatu"
-124.612,48.367,4442,2009,10/7/09,48.367,-124.612,"NEAH BAY, WA",WA,USA,88,"New Caledonia, New Guinea, Solomon Is., Vanuatu"
